CH1	CH2	CH3	CH4	CH5
0.0013733	0.0032501	-0.064224	0.0042572	0.0062256
0.0033417	-0.012497	0.011032	0.00032043	0.0026093
0.003891	-0.0046234	0.10043	-0.0016022	0.014236
0.0016479	-0.010117	0.10666	0.00086975	0.0089264
0.0064545	-0.0063629	0.1208	0.006134	0.006546
-0.00013733	-0.011856	0.098099	0.0043488	0.014236
-0.010391	-0.0072327	0.042801	0.0059967	0.0071869
-0.013504	-0.014923	0.04454	0.0029297	0.0017853
-0.014648	-0.014603	0.051086	0.0032501	0.0091095
-0.016525	-0.0028839	0.041245	0.0052185	-0.0016937
-0.011856	-0.0031586	0.050308	-0.0016937	0.00032043
-0.014648	0.0032501	0.11948	-0.0019226	-0.0037994
-0.0091095	-0.0049896	0.10872	-0.0033875	-0.0058594
-0.005127	-0.0020599	-0.0095673	-0.0013733	0.0041199
0.0011444	-0.0075531	-0.15074	-0.00027466	-4.5776e-05
0.0093842	-0.013138	-0.18819	0.00032043	0.0048981
0.0032501	-0.00027466	-0.21245	-0.00068665	0.002243
-0.0019684	-0.0089264	-0.21721	-0.0020599	0.0015106
-0.0063171	-0.012314	-0.20837	0.0057678	0.013138
0.0020599	-0.010849	-0.16667	-0.00050354	-0.0014648
0.0022888	-0.0079193	-0.13559	-0.0043945	0.0055847
0.0090637	-0.0058136	-0.065414	-0.00032043	0.0022888
0.0095215	9.1553e-05	-0.023895	0.001236	-0.00086975
0.004715	-0.0068665	0.053741	0.0042572	0.0043488
-0.0021057	0.001236	0.13481	-0.0021973	-0.003891
-0.0098419	0.00027466	0.21693	0.0040741	0.006546
-0.013412	-0.0010986	0.27516	0.0035248	0.0059509
-0.0033875	-0.013779	0.24138	-0.0013275	0.0048981
0.017029	0.00022888	0.14873	-0.0016022	0.0091095
0.029617	-0.0027924	0.044769	-0.0033417	-0.0011444
0.02504	-0.0099335	-0.019455	-0.00041199	0.0049896
0.012589	-0.011581	-0.016525	-0.0021057	0.003067
-0.0019684	-0.0011444	-0.0016022	-0.0032959	-0.0032501
-0.020508	-0.0099792	-0.077316	0.00032043	0.00032043
-0.036438	-0.011398	-0.12003	0.0027924	0.0089264
-0.037949	-0.013962	-0.06514	0.0018768	-4.5776e-05
-0.036667	-0.0056305	-0.14534	-0.0032501	0.010117
-0.017899	-0.0019684	-0.14726	0.004715	0.0076447
-0.0023804	-0.0086517	-0.055344	0.0094299	0.012405
0.022614	0.003891	0.0048065	0.0058136	0.0021515
0.045227	-0.0055389	0.057632	0.0082855	0.011353
0.059052	-0.0043488	0.12589	0.00032043	0.0055847
0.061295	-0.0095673	0.16438	0.0014191	0.0052643
0.042709	-0.0026093	0.065643	0.0035248	0.0043488
0.018082	-0.0050354	0.0091095	0.0039825	-0.0014191
-0.0087891	-0.0044403	-0.037766	0.0027924	0.0097504
-0.021103	-0.0096588	-0.080429	0.0032501	0.0010529
-0.015289	0.0049896	-0.1425	-0.0055389	0.0050812
-0.020004	0.003067	-0.13335	-0.0055847	0.011124
-0.030212	0.00013733	-0.12328	-0.0069122	-0.0015106
-0.029755	-0.0071411	-0.15775	-0.0015564	0.010483
-0.034561	0.00737	-0.17162	0.0048065	-0.0032043
-0.026321	-0.0072784	-0.0039825	-0.0010071	0.0070038
-0.02504	-0.0099792	0.14067	0.00032043	-0.0035248
-0.015381	-0.010712	0.091507	-0.0028839	0.0073242
-0.0024261	-0.0029755	0.0168	-0.0007782	-0.0027008
0.0084686	-0.0087891	0.062576	-0.0013275	0.0095673
0.010437	-0.0060883	0.077042	0.0015564	-0.0045319
0.018173	-0.012405	0.041702	-0.0029755	0.0036163
0.032547	-0.0071411	-0.0084686	0.0061798	0.0096588
0.033142	-0.010025	-0.017258	0.004715	0.00013733
0.035248	-0.0019684	0.027878	-0.0055847	0.0080109
0.040512	-0.0026093	0.11179	-0.0010529	-0.0035248
0.036896	-0.0081024	0.13307	-0.0016937	-0.0021057
0.033371	-0.00737	0.11458	-0.00013733	0.0074615
0.017258	-0.0074615	0.09993	-4.5776e-05	4.5776e-05
-0.00027466	-0.0033417	0.09407	0.0059509	0.0043488
-0.023895	-0.0059052	0.03511	0.002655	0.0028839
-0.031952	-0.0033417	-0.042801	-0.00064087	0.0050812
-0.030579	-0.012772	-0.11833	0.0043488	0.0032501
-0.031677	-0.0051727	-0.061203	0.0016937	-0.0026093
-0.026276	-0.012177	0.025269	-0.0029297	0.0083771
-0.022339	-0.00737	0.068893	-0.010071	0.0031128
-0.017487	-0.0040283	0.044174	-0.0021057	0.0037079
-0.0062714	-0.014557	-0.013321	0.0045776	0.012314
0.0098877	-0.0060883	-0.15546	0.0062714	0.0029755
0.016479	-0.0084686	-0.21794	-0.00068665	0.0079193
0.025635	-0.016068	-0.16127	0.00022888	-0.0046234
0.026138	-0.0092468	-0.053101	0.004715	0.006958
0.01918	-0.0096588	0.012314	0.0031586	0.00032043
0.0064087	-0.011398	0.060745	0.002655	-0.0049438
-0.0017853	-0.0035706	0.097687	0.0043488	0.006546
-0.0045776	-0.0039368	0.1144	0.00032043	-0.0040741
-0.0091553	-0.00050354	0.11339	0.0013275	0.0085602
-0.006134	-0.0029755	0.077408	0.0024261	0.0015106
-0.0026093	0.0018768	0.019638	-0.00059509	0.0029297
-0.0065002	-0.0096588	-0.036255	-0.0030212	0.010986
-0.0094757	-0.0045776	-0.12181	0.0054474	-0.00091553
-0.0079193	-0.0096588	-0.15202	-4.5776e-05	0.012589
-0.0071411	-0.0084686	-0.075027	-0.0039368	0.00032043
-0.006958	0.0015106	-0.0010529	0.0014648	0.0070038
-0.0032959	-0.0055847	0.051453	-0.0009613	0.014236
-0.0016022	-0.0027924	0.12973	-0.0041199	0.010208
-0.006134	-0.011398	0.15889	-0.0009613	0.0037079
-0.015198	-0.0026093	0.014145	0.0040741	-0.0084686
-0.013321	0.00737	-0.095718	0.0053558	-0.010117
9.1553e-05	-0.00041199	-0.042343	0.014786	0.0054016
0.014877	-0.00022888	0.0032501	0.021103	0.0009613
0.014099	-0.014328	0.040421	0.0071411	-0.0032501
0.0099335	-0.004715	0.12158	-0.0042114	0.0023346
0.0065918	-0.0039825	0.18091	-0.0095673	0.0078278
0.0036163	-0.0039368	0.1637	-0.005722	0.0025177
-0.00091553	-0.01799	-0.083359	-0.0078278	0.010483
-0.0037537	-0.013321	-0.23135	-0.0023346	0.0020142
-0.0056763	-0.0042572	-0.30396	-0.0042114	0.0081482
0.0015106	-0.00737	-0.31966	0.0049896	0.010208
0.00032043	0.00032043	-0.1956	0.003067	0.0043488
0.00032043	-0.008194	-0.18484	-0.0019226	0.0014191
0.0016022	-0.0055389	-0.11824	-0.0061798	0.0099335
-0.0030212	-0.00086975	-0.020645	-4.5776e-05	0.010941
0.0014648	-0.009201	0.10661	0.0027008	0.0015564
-0.0050354	-0.0026093	0.10432	-0.00022888	0.010025
-0.011536	0.0056305	0.13651	0.0027924	-0.0035706
-0.0085144	-0.003067	0.21227	-0.0013275	0.0069122
-0.0052185	-0.011215	0.13774	0.0029755	-0.001236
-0.009201	-0.010574	-0.062485	0.0031586	0.0039825
-0.0060883	-0.0096588	-0.1696	0.0016022	0.004715
0.0031128	-0.009201	-0.10625	-0.0031586	-0.0055389
0.014832	-0.013916	0.046005	0.00032043	0.00032043
0.01442	-0.016159	0.18617	-0.00041199	0.0065918
0.0076904	-0.0010529	0.3235	0.0026093	-0.0076904
0.01387	-0.0011444	0.34543	0.008194	0.0061798
0.017029	-0.016159	0.2628	0.004715	-0.0033417
0.013184	-0.0009613	0.084732	0.00032043	0.005722
0	-0.0052643	-0.2704	0.0048065	-0.0063171
-0.015335	-0.0007782	-0.47543	-0.0014648	0.003067
-0.025406	-0.010483	-0.42741	0.0015106	-0.0066376
-0.021927	-0.00737	-0.16223	0.0048065	0.0028839
-0.0082855	0.0028381	-0.017075	0.0027008	-0.0059052
0.012451	-0.0071869	0.018631	0.0032501	0.005127
0.032272	-0.0020142	0.080292	-0.0029297	-0.0080109
0.034241	0.0039825	0.072464	-0.0032959	0.0042572
0.02298	-0.0021057	0.072235	0.003067	-0.0041199
0.018402	0.010757	0.084366	-0.0061798	0.0061798
0.014374	-0.0023346	0.11064	-0.0052185	0.0044861
0.0065918	-0.011124	0.1311	-0.006958	-0.00086975
0.005127	-0.00086975	0.14259	-0.0026093	0.010025
0.010483	-0.0099335	0.10249	-0.00068665	0.0009613
0.010895	-0.0072784	0.038132	0.0019684	0.0061798
-0.00091553	0.0013275	0.0039825	0.0029755	0.0017853
-0.013412	-0.003891	0.013779	0.0011444	0.0032501
-0.010895	-0.0032501	-0.038315	0.0076447	0.010666
-0.012039	-0.0098419	-0.081436	-0.0009613	0.00032043
-0.006958	-0.010712	-0.061844	-0.00737	0.0082855
-0.004303	-0.0050812	0.03891	-0.0078735	0.00032043
-0.0073242	-0.0066376	0.16566	-0.0017395	0.0053101
-0.0097961	-0.010666	0.26674	0.003479	0.01236
-0.014877	-0.0016022	0.25131	0.0070953	-0.0026093
-0.0073242	-0.0071869	0.13637	0.006546	0.0023804
-0.008606	-0.0066833	-0.033646	0.0083771	0.004715
0.0010986	-0.015518	-0.16306	0.011078	0.0072784
-0.013138	-0.0045319	-0.29475	0.001236	0.00032043
-0.011307	-0.0086975	-0.52812	0.0015106	0.0050812
-0.016891	-0.0099335	-0.55458	-0.0048523	0.0014648
-0.015747	-0.002243	-0.39908	0.0056305	-0.0035248
-0.018356	-0.011627	-0.1891	0.0019684	0.0098877
-0.015289	-0.011856	0.011398	0.0042572	0.0080109
-0.016113	-0.011948	0.13197	0.0016937	0.0066833
-0.019592	0.003067	0.19034	0.0020599	0.0017853
-0.0091095	0.0094757	0.18013	0.00032043	0.011948
-0.0063171	-0.0088806	0.18384	0.0009613	-0.0031586
0.002243	0.0013275	0.16768	-0.0023346	0.00032043
0.019638	-0.0014191	0.12044	-0.0047607	0.0081482
0.034424	-0.0010529	0.051315	-0.0028381	-0.0049896
0.0401	-0.0026093	-0.00082397	0.002243	0.0044861
0.027603	-0.00737	-0.00013733	-0.0015564	0.0068207
0.020462	-0.0011902	0.070633	-0.0018768	-0.0027008
0.016846	-0.0098877	0.15976	-0.0042572	0.0095673
0.012451	0.0016022	0.19597	0.0024261	0.0020599
0.024902	-0.008194	0.23657	0.0025177	0.0057678
0.022339	-0.0037994	0.29466	0.0016937	0.0081482
0.02623	-0.0059967	0.28285	0.0012817	-0.0066376
0.013824	-0.012772	0.082855	0.0033417	0.0032501
-0.0053101	-0.0080566	-0.17253	-0.00045776	-0.0068207
-0.016251	-0.003479	-0.32597	-0.002243	0.0042572
-0.025314	-0.0023346	-0.48816	-0.0075531	0.005127
-0.038315	-0.0045776	-0.58072	0.0019684	0.010254
-0.03479	-0.014648	-0.4644	-0.00013733	0.0072784
-0.02742	-0.0042572	-0.27164	0.0074615	0.011856
-0.016205	-0.0075531	-0.015335	0.01387	0.0054016
-0.0089264	0.00032043	0.18539	0.0027008	0.012726
0.0033875	-0.0027924	0.2309	0.0037079	0.0018768
0.019363	-0.0089264	0.19592	0.0031586	0.012863
0.026138	-0.0084686	0.17743	0.0018768	0.0061798
0.028656	-0.016617	0.19345	0.0016022	0.0083771
0.015244	-0.0016937	0.13696	0.0023346	-0.0014191
-0.0015564	-0.0023346	0.006546	-0.0007782	0.0072784
-0.016251	-0.0062256	-0.030624	-0.0037079	0.0050812
-0.02211	-0.014328	0.058914	-0.00045776	-0.004715
-0.023117	0.0024261	0.1734	-0.001236	0.0030212
-0.01886	-0.00032043	0.11513	-4.5776e-05	-0.0052643
-0.012909	-0.0026093	0.063354	0.00032043	0.0032501
0.011353	-0.0010986	0.006134	0.003891	-0.0035706
0.037582	-0.0096588	-0.13976	-0.00041199	0.0055389
0.049942	-0.0010529	-0.17317	-0.00059509	0.008194
0.051636	-0.0036163	-0.15152	0.00032043	-0.0021973
0.03392	-0.008606	-0.11783	0.006134	0.010025
0.0032501	-0.019455	-0.13481	0.0016022	-0.00050354
-0.026321	-0.0075531	-0.12474	-0.0075531	0.0098419
-0.033463	-0.011581	-0.062759	-0.0068207	0.0027008
-0.030121	-0.0055389	0.027878	-0.00059509	0.0086517
-0.0071411	-0.0076447	0.09407	0.00022888	0.0035248
0.013321	-0.0026093	0.11632	-0.0007782	0.0067291
0.028244	0.0068665	0.034012	-0.0040741	0.011765
0.019913	-0.0028839	0.049713	0.0043488	-4.5776e-05
0.009613	-0.0072784	0.072281	0.0010986	0.0075531
-0.00018311	-0.0084686	0.072098	0.00086975	0.0096588
-0.0041199	0.0011902	-0.00013733	0.003891	0.0025635
-0.0040283	-0.012039	-0.044083	0.0067291	0.0076904
-0.0064087	-0.0087433	0.0037537	0.0054474	0.0091095
-0.0075989	0.0014191	0.048386	0.006546	-0.0031586
-0.011627	-0.0086517	0.033279	0.0070038	0.0020142
-0.010437	0.0032501	0.033096	0.0022888	0.011627
-0.008194	-0.00027466	0.028656	0.00032043	0.00032043
-0.0052185	-0.0041656	0.057587	0.0017853	0.0054474
0.0016479	-0.011398	0.10043	-0.0037079	0.0055389
-0.00054932	-0.016937	0.079422	-0.0026093	-0.0031586
-0.0039368	-0.0052185	0.044037	0.0028839	0.0016022
-0.0031128	-0.011032	0.068344	0.0013275	0.0030212
-0.0041656	-0.0079651	0.10432	-0.0013275	-0.0032043
-0.0015106	-0.012589	-0.029572	-0.0011444	0.006134
-0.0058136	0.0036163	-0.22609	0.0027924	-0.0042572
-0.0078735	0.0015106	-0.18521	-0.00091553	0.0080109
-0.0070496	0.0014191	-0.03978	-0.0010071	0.00032043
-0.0032501	-0.0074615	-0.012863	-0.0016937	-0.0007782
-0.00064087	0.0067291	0.053787	0.0035248	0.0091095
0.0048065	0.0028839	0.077133	-0.0028839	-0.0018768
-0.00050354	-0.0012817	0.11362	-0.0041656	0.0085602
-0.0052185	0.004715	0.085464	0.004303	0.0071869
0.003067	-0.0074615	-0.14474	0.00018311	-0.0037537
0.0039825	-0.0023346	-0.34035	0.0015106	0.0046234
0.0009613	-0.010071	-0.36209	0.0048065	0.0042572
-0.00041199	-0.0093842	-0.26527	0.0015564	0.00032043
0.002243	-0.0068207	-0.062256	-0.0055389	-0.0027466
-0.00091553	-0.0036163	0.11421	-0.0010986	0.0017853
-0.011581	-0.012772	0.11147	-0.0014191	0.0072784
-0.023117	-0.015152	0.04422	-0.0020599	0.0083313
-0.01767	-0.013	-0.098373	0.0009613	0.0027008
-0.012543	-0.0046234	-0.17253	-0.0040741	0.0032501
-0.0090179	-0.0055389	-0.0056305	0.0025177	0.0032501
0.010803	-0.0026093	0.19441	0.0037537	-0.005127
0.023117	-0.0037079	0.28816	0.0040741	0.0032501
0.019043	0.0018768	0.29942	0.0016937	0.0043488
0.02417	-0.0088348	0.24348	-0.0011444	-0.0041656
0.021515	-0.010574	0.034332	-0.0028381	0.0040741
0.0070496	-0.00036621	-0.25827	0.0034332	0.0080566
-0.0025177	0.0091095	-0.27612	-0.0037994	0.0014191
-0.023163	0.00032043	-0.071548	-0.010712	-0.0071411
-0.017944	-0.009201	0.13394	-0.0021515	0.0043488
0.0018311	-0.013641	0.18059	-0.0009613	0.0094757
0.0030212	-0.0094757	0.20558	0.0021515	0.0021515
0.009613	-0.0023346	0.23058	0.0039825	-0.0059052
0.0062256	-0.014053	0.22	0.0027924	0.001236
-0.010849	-0.01268	0.15207	0.0046234	0.0069122
-0.027832	-0.013824	-0.0055389	0.0059509	0.0091095
-0.047974	-0.004715	-0.29256	-0.0011444	0.00027466
-0.05896	-0.0063171	-0.56049	0.0020142	0.010757
-0.063583	-0.0027008	-0.39812	-0.001236	0.0084686
-0.062851	-0.0063171	-0.11906	-0.0049896	-0.0011902
-0.030029	0.0058136	0.060562	0.0044403	-0.0059967
0.030167	-0.0074158	0.11147	0.0029755	0.00032043
0.093613	-0.0086517	0.073563	0.00032043	0.0095215
0.15619	-0.0025177	-0.068985	0.0055847	0.0015564
0.17276	-0.0040741	-0.13875	0.0010986	0.00032043
0.1236	-0.0032959	-0.017578	0.0029755	0.0091095
0.069443	-0.0092468	0.057358	0.0042572	0.011856
0.010254	-0.005722	-0.020187	0.0021515	0.0092926
-0.032227	-0.0011444	-0.05864	0.0026093	-0.0043945
-0.041016	-0.010071	0.11943	-0.0041656	-0.0036621
-0.039322	-0.011581	0.1528	-0.0066376	-0.0042572
-0.043121	0.00032043	0.18874	-0.0022888	0.0062256
-0.040192	0.010345	0.21913	-0.0037079	0.0091095
-0.041245	0.0014191	0.2347	0.00032043	0.0052643
-0.030441	-0.0027924	0.19661	-0.0011444	0.0037994
-0.012726	0.003067	0.057632	-0.0017853	-0.00041199
0.0016937	0.0016937	0.02124	0.00032043	-0.002655
0.0015106	-0.00086975	0.14534	-0.005722	-0.0042114
-0.023941	-0.0029755	0.22206	-0.0075531	-0.0035248
-0.045868	-0.0084686	0.14497	-0.013229	0.0059967
-0.064407	-0.01506	-0.014603	9.1553e-05	0.0046234
-0.081848	-0.0041656	-0.29837	0.0042572	-0.0014191
-0.08844	-0.010483	-0.50464	0.0075531	0.0063629
-0.077454	-0.010483	-0.43423	0.016434	0.013412
-0.074936	-0.0095673	-0.35184	0.012405	0.014603
-0.057632	-0.010391	-0.23868	0.0091095	0.012222
-0.032455	-0.011765	-0.042892	-0.0032501	0.001236
0.023071	-0.0076447	0.049026	0.0021515	0.0078278
0.099472	-0.0070038	-0.029617	-0.0035248	0.010574
0.15683	-0.002243	-0.064224	0.0027924	0.00737
0.17935	-0.0011444	-0.02211	0.00032043	0.0048065
0.17834	-0.0079651	-0.040695	0.00022888	-9.1553e-05
0.13724	-0.0092926	-0.11865	0.0039825	-0.0016022
0.082764	-0.010117	-0.060837	-0.0029755	4.5776e-05
0.0072327	-0.0099335	0.048569	0.0066376	0.0055847
-0.046875	-0.017075	0.13092	0.010483	-0.0023346
-0.077133	-0.012955	0.20164	0.0078278	-0.0061798
-0.070541	-0.0048065	0.2357	0.0037537	-0.006546
-0.035431	-0.0068665	0.21693	0.00032043	-0.0060883
-0.0233	-0.0018768	0.12813	0.00032043	-4.5776e-05
-0.018631	9.1553e-05	0.03923	0.00032043	0.0035248
-0.015839	0.0039368	-0.017075	-0.0017395	0.0089722
-0.0095215	-0.001236	-0.033005	0.0029755	0.0077362
-0.008194	-0.014557	0.044266	0.0041656	-0.0033875
-0.0065002	0.0028839	0.1252	-0.0010529	0.0049896
-0.024078	0.00737	0.20119	-0.0043945	0.00032043
-0.040283	0.0048065	0.17839	-0.0043488	0.0074615
-0.036758	-0.0070038	0.13234	0.0032501	0.0027008
-0.026276	-0.0081024	-0.025131	0.0011444	-0.0021973
-0.011444	-0.0063629	-0.063583	0.0021515	0.0094757
0.005127	-0.0043488	-0.055344	-0.0040741	0.0015106
0.038498	-0.0098419	-0.10808	-0.0033875	0.0007782
0.076447	-0.0090179	-0.21611	0.0080109	0.010986
0.09993	0.00032043	-0.24701	0.0048981	0.0048523
0.084732	0.0032501	-0.28116	0.0009613	-0.001236
0.079193	-0.0058136	-0.24893	0.0093842	0.0068207
0.070129	-0.0063171	-0.14772	0.0037994	-0.0037079
0.067108	-0.0057678	-0.01973	-4.5776e-05	0.0059967
0.055939	0.0056305	0.08963	0.0010529	-0.0039825
0.039505	-4.5776e-05	0.13692	0.001236	0.0091095
0.023758	0.0013275	0.1132	-0.0012817	0.003067
-0.010757	-0.016891	0.092331	-0.0048523	0.011902
-0.046555	-0.0095673	0.078323	-0.0058594	0.012131
-0.070679	-0.010941	0.033737	0.0050812	0.0083313
-0.072418	-0.0029297	0.039597	0.0049438	0.010529
-0.064087	-0.014511	0.070084	0.0055847	0.00018311
-0.051086	-0.0040741	0.075027	0.0020599	0.0043488
-0.038315	0.0010529	0.072281	0.0061798	0.011261
-0.024536	-0.0064087	0.14095	0.0043488	0.0097504
-0.015839	-0.0035706	0.21126	0.0020599	-0.0070038
-0.014603	-0.0053558	0.10707	0.00013733	0
-0.021927	-0.011948	-0.073288	0.0046234	0.0052643
-0.025497	-0.0027008	-0.15166	0.0020599	-0.004303
-0.020187	-0.0070953	-0.19597	-0.0048981	-0.001236
-0.0271	-0.0084686	-0.17455	0.0009613	0.0024261
-0.034744	-0.017807	-0.052231	0.0037994	0.0050812
-0.024994	-0.016434	0.0066833	0.0032501	0.0075531
-0.029526	-0.0090179	0.073563	-0.0016937	-0.003891
-0.029892	-0.011215	0.099106	0.0010529	0.0032501
-0.034195	-0.0059052	0.048889	-0.0057678	0.0069122
-0.030212	-0.011124	-0.0059509	-0.0070953	0.0072784
-0.026093	-0.014145	-0.021011	-0.0018768	0.0028839
-0.025589	-0.0040741	0.014969	-0.0037994	-0.0072784
-0.026047	0.004715	0.055069	-0.0042572	0.0024719
-0.011353	-0.0055389	-0.026047	-0.0042572	0.0079193
-0.0048523	-0.0023346	-0.15916	-0.003891	0.013596
0.0044861	-0.0093842	-0.1328	-0.0024261	-0.0012817
0.016205	-0.0087433	0.014969	-0.0035248	0.0090179
0.024628	-0.0046234	0.18196	-0.0049896	0.0016937
0.012314	-0.0025177	0.075027	-0.0026093	0.0016937
-0.0086517	0.0061798	0.072144	0.0015106	0.00737
-0.020737	0.0055389	0.036392	0.00032043	-0.0027924
-0.018311	-0.0021973	-0.16173	-0.0039825	0.0054474
-0.0032501	0.0032501	-0.32574	0.0054474	0.005127
0.0058136	0.00032043	-0.27608	0.0024261	-0.0042114
0.013779	0.0009613	-0.0016022	-0.0033875	0.003891
0.034103	-0.0016937	0.24142	-0.00013733	0.0097504
0.056992	0.0007782	0.20467	9.1553e-05	-0.0039825
0.068207	-0.0044403	0.11659	-0.0026093	0.0048981
0.059509	0.0044403	0.1111	-0.0014191	0.0058594
0.061935	-0.0069122	-0.027695	0.0009613	0.0022888
0.046646	-0.012039	-0.19048	0.0029755	0.014877
0.028015	-0.013412	-0.2661	-0.0037079	0.0032501
0.013046	-0.0064545	-0.13284	0.0028839	0.010941
-0.00059509	-0.0052185	-0.010208	-0.0035248	0.0084686
-0.0098877	-0.0090179	0.081619	-0.002243	0.0045319
-0.018219	-0.0035706	0.076492	0.00032043	0.015427
-0.030029	-0.018539	-0.0026093	0.0055847	0.0054016
-0.0298	-0.0033417	0.0077362	0.0086517	0.0098877
-0.027466	-0.011765	-0.031082	0.0028839	0.0078278
-0.04216	-0.017258	0.0020142	0.0048981	-0.0039825
-0.071594	-0.019363	0.041336	0.00032043	0.0050812
-0.096268	-0.022293	0.053009	0.00032043	-0.0042572
-0.080887	-0.0094757	-0.018723	0.0038452	0.00032043
-0.048111	-0.014374	0.011215	0.00032043	0.00737
0.0032501	-0.013092	0.1132	-0.0018768	-0.0023346
0.079193	-0.0053558	0.20618	0.0025177	0.0027466
0.1376	0.00022888	0.17825	0.003067	0.0086517
0.16603	0.0022888	0.05452	-0.0007782	-0.006134
0.15111	-0.0057678	-0.13477	-0.0028381	0.0081024
0.11165	-0.00737	-0.1647	0.0053558	-0.0042572
0.074844	-0.0090179	-0.11993	0.0036621	0.0044403
0.040146	-0.0058136	-0.060928	0.0017853	-0.0041656
0.016113	-0.0016937	-0.175	0.0082855	0.0067749
-0.014557	0.0032501	-0.1902	-0.00032043	0.012222
-0.029572	-0.00013733	-0.054932	-0.0067291	-0.0010529
-0.025314	-0.0079193	0.1041	-0.0039825	0.0055389
-0.020004	0.0077362	0.19991	-0.00022888	-0.0041199
-0.026413	0.0042114	0.21657	0.00013733	0.010025
-0.04422	0.0016022	0.18196	0.0017853	0.0029755
-0.056396	0.0017853	0.10652	0.0025177	-0.0061798
-0.058044	-0.0059967	0.071503	-0.0017853	-0.0025177
-0.045456	0.0037994	0.032913	-0.00059509	0.001236
-0.059464	-0.002243	-0.075989	0.0009613	-0.010574
-0.072372	-0.0076447	-0.064133	0.00086975	-0.0020142
-0.08606	-0.016205	0.0080109	-0.0028839	0.004715
-0.10162	-0.0055389	-0.048386	0.0031586	-0.0085602
-0.10611	-0.0035248	-0.026093	-4.5776e-05	0.0025177
-0.090866	-0.00737	0.088028	-0.0026093	0.00022888
-0.044815	0.00013733	0.028061	0.0035706	-0.0041656
0.01593	-0.0039825	-0.14479	0.0027008	0.0065918
0.061111	-0.013229	-0.15514	-0.0007782	0.0067291
0.068115	-0.0055389	0.018677	0.0070496	-0.0064545
0.050949	-0.0050354	0.092056	0.0014191	0.0013733
0.034927	0.0028839	0.033325	-0.0062714	0.0079193
0.026505	-0.0009613	-0.035385	-0.00022888	0.0048981
0.028336	-0.0086517	-0.067062	-0.00041199	0.0044403
0.032455	0.00032043	-0.087982	-0.00041199	0.013
0.060471	-0.0013275	0.096085	-0.0045319	0.00032043
0.09993	0.00032043	0.14973	-0.0021057	0.0081482
0.093018	-0.0067291	-0.015289	-0.0013275	0.0088348
0.058685	-0.012131	-0.11879	0.00032043	-4.5776e-05
0.0078735	-0.0062714	-0.28249	0.0042114	0.0097504
-0.056396	-0.0055389	-0.26843	0.0020599	0.010941
-0.11989	-0.01062	0.058731	0.00032043	0.004715
-0.15981	-0.011169	0.22829	0.0027466	0.015518
-0.14319	-0.010666	0.17336	0.0037537	0.0043488
-0.083496	-0.01149	0.064774	0.0091095	0.0045776
-0.015381	-0.0048523	-0.11156	0.0075073	0.010025
0.01506	-0.0070038	-0.19679	0.0016937	0.011581
0.020599	-0.0091095	-0.011124	0.003891	0.0046234
0.033325	-0.00737	0.02211	0.0025177	0.0010529
0.07251	-0.017441	-0.15926	-0.00041199	0.01149
0.11742	-0.0031586	-0.19739	-0.003067	4.5776e-05
0.16814	0.0025177	-0.097733	0.0068207	0.0067291
0.20879	0.0058136	-0.14433	0.0016022	0.0023346
0.20494	0.0045776	-0.02623	0.00032043	-0.0042572
0.16173	-0.0017853	0.081619	-0.004303	4.5776e-05
0.10258	0.0026093	0.10121	-4.5776e-05	0.0097961
0.033508	-0.0016022	0.061661	0.00032043	0.0054016
-0.023758	0.0018768	-0.058777	-0.0017853	-0.0058136
-0.063171	-0.013641	0.0298	-0.00086975	-0.0007782
-0.076813	-0.016983	0.071365	0.00032043	0.0051727
-0.066879	-0.0075531	0.086197	0.0071869	0.0081482
-0.04866	-0.014694	0.14502	0.0052185	-0.0035706
-0.038956	-0.0096588	0.19304	0.004715	0.0077362
-0.049576	-0.017303	0.17244	-0.0024261	0.0015106
-0.062943	-0.0094757	0.18517	-0.0033417	0.012863
-0.076904	-0.003891	0.22998	-0.0058136	0.0074158
-0.077454	-0.013596	0.16136	-0.0026093	0.011765
-0.063629	0.0032501	-0.050949	-0.0011444	-0.0059967
-0.041748	0.006134	-0.035934	-0.0032043	0.0047607
-0.017944	0.0032501	0.076126	-0.0033417	-0.0076447
-0.0046692	-0.013779	0.079193	-0.00086975	-0.004715
-0.0037994	-0.003479	0.13802	0.0013275	0.0043488
-0.029022	0.00032043	0.070587	0.0065918	-0.001236
-0.051498	-0.0021057	-0.17404	0.0040283	-0.0042572
-0.060059	0.0042572	-0.27791	0.0032501	-0.0016937
-0.045959	-0.0035706	-0.10052	0.0031128	0.0016937
